job_id,experience,experience_level,description,job_specialization,job_profile,remote_work,tech_skills,title,company_name,location,via,date_posted,schedule_type,share_link
eyJqb2JfdGl0bGUiOiJDb25zdWx0b3IgdGVjbm9sw7NnaWNvIiwiY29tcGFueV9uYW1lIjoiQXRvcyIsImFkZHJlc3NfY2l0eSI6Ik1hZHJpZCwgU3BhaW4iLCJodGlkb2NpZCI6IjNUSzNuRlFhR3VMVTdPT0VBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lGVTNCaGFXNCJ9,5.0,Senior,"Eviden es una línea de negocio del Grupo Atos con unos ingresos anuales de aproximadamente 5.000 millones de euros y un líder mundial en transformación digital basada en datos, confiable y sostenible. Como un negocio digital de próxima generación con posiciones de liderazgo mundial en digital con una posición como líder mundial en transformación digital sostenible, confiable y basada en datos. Como un negocio digital de próxima generación con posiciones de liderazgo mundial en digital con una posición como líder mundial en cloud, datos, computación avanzada y seguridad, aportará una gran experiencia para todos los sectores de actividad en más de 53 países. Al unir tecnologías únicas de vanguardia en todo el continuo digital con 57.000 talentos de primer nivel, Eviden amplía el potencial de las tecnologías ahora y para las futuras generaciones.

Consultor Tecnológico

Descripción del Puesto:

Buscamos un Consultor Tecnológico altamente cualificado para unirse a nuestro equipo. Este profesional desempeñará un papel fundamental en el análisis de necesidades de nuestros clientes y en la elaboración de soluciones técnicas y funcionales en proyectos de desarrollo TIC.

Conocimientos Requeridos:
• Experiencia en Desarrollo TIC: Mínimo 5 años de experiencia en proyectos de desarrollo TIC, valorable en ámbito internacional.
• Entornos Tecnológicos: Conocimientos en proyectos de desarrollo de aplicaciones en entornos tecnológicos basados en repositorios de datos distribuidos (SQL, No SQL, Mongo, etc.), y Data-lakes.
• Análisis Distribuido: Experiencia en sistemas de análisis distribuido y DevOps (Infraestructura como Código) utilizando herramientas como Docker y Kubernetes.
• Desarrollo Colaborativo: Experiencia en desarrollo de software colaborativo.
• Sistemas de Autenticación: Conocimientos valorables en sistemas de autenticación, certificados y firma digital.
• Idioma: Nivel B2 de inglés.

Funciones Principales:
• Análisis de Necesidades: Evaluar y analizar las necesidades del cliente, proporcionando soluciones efectivas y explorando nuevas alternativas.
• Diseño Técnico: Elaborar el diseño técnico global y el análisis funcional para definir correctamente la solución adecuada para el cliente.

Ofrecemos:
• Ambiente de Trabajo: Formar parte de un equipo dinámico y profesional en un entorno tecnológico innovador.
• Desarrollo Profesional: Oportunidades de formación y desarrollo profesional continuo.
• Compensación: Salario competitivo y beneficios adicionales.

Let’s grow together.",['Seguridad'],,,"['Docker', 'Funcionales', 'Kubernetes']",Consultor tecnológico,Atos,"Madrid, Spain",Jobs At Atos,2024-08-12,Full-time,https://www.google.com/search?ibp=htl;jobs&q=Consultor+tecnol%C3%B3gico&htidocid=3TK3nFQaGuLU7OOEAAAAAA%3D%3D&hl=en-US&shndl=-1&shem=vslcca&source=sh/x/job/li/m1/1#fpstate=tldetail&htivrt=jobs&htiq=Consultor+tecnol%C3%B3gico&htidocid=3TK3nFQaGuLU7OOEAAAAAA%3D%3D
eyJqb2JfdGl0bGUiOiJDb25zdWx0b3IvYSBmdW5jaW9uYWwgU0FQIFNEL01NIiwiY29tcGFueV9uYW1lIjoiREVTSUMgfCBDb25zdWx0b3JhIFRlY25vbMOzZ2ljYSIsImFkZHJlc3NfY2l0eSI6IlNwYWluIiwiaHRpZG9jaWQiOiI2djZQMG9BQkhuTGhLSlZ3QUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJRlUzQmhhVzQifQ==,,,"En DESIC Trabajamos en el desarrollo de soluciones tecnológicas 💻 para empresas 🏢 y usuarios en diversas áreas de negocio 🧑💻. Ayudamos, acompañamos y protegemos a nuestros clientes, dando respuesta a sus necesidades a través de herramientas tecnológicas🖥️.

Con más de 25 años, contribuimos al desarrollo personal y profesional de las personas, proyectando visión de futuro. Aportamos desarrollo, estabilidad laboral y un empleo de calidad.

Trabajamos desde la lealtad 🤝y la confianza. Ponemos el foco en el resultado a través de la clara

orientación en los procesos y hacia las personas 🫶. Nuestro eje principal, las personas😉.

Contamos con un equipo diverso de profesionales en diferentes áreas y sectores, trabajando juntos bajo un mismo propósito🙂.

🚀 Estamos buscando Consultor/a funcional SAP SD/MM!

🔎 ¿Qué buscamos?

🎓Titulación Universitaria: ADE o Ingeniería.

✔︎Experiencia y conocimientos mínimos de 3 años en consultoría SAP: proyectos de implantación y soporte SAP (S/4Hana On-premise y Cloud), en los módulos logísticos:

🔹MM: experiencia en gestión de documentos de compras, procesos de almacén, planificación de necesidades, inventario y verificación de facturas.

🔹SD: experiencia en gestión de documentos de ventas, entregas, facturas, esquema de precios, rappels, estadísticas de ventas.

🔹Integración con otros módulos (FI, CO, PP).

✔︎Conocimientos de SAP en cualquiera de las etapas de implementación: fase de diseño, configuración, pruebas y despliegue.

👉 Responsabilidades:

✔︎ Participar en proyectos de implementación, soporte y Roll outs de SAP.

✔︎︎Participar en proyectos: preparación BBPS, realización de tareas previstas, documentación.

✔︎Revisión y resolución de incidencias.

︎✔︎ Migración de datos.

😉Valoramos:

🤝La capacidad de trabajo en equipo y orientación al cliente.

👍Valorable certificaciones en SAP S/4Hana On-premise o Cloud.

👇¿Qué ofrecemos?

🔹Conciliación vida profesional y personal.

🔹Ambiente de trabajo colaborativo y dinámico.

Si crees que puedes encajar y te interesa la posición únete a nuestro equipo 😉.",['Integración'],['Desarrollador'],,"['Estadística', 'Integración', 'SAP']",Consultor/a funcional SAP SD/MM,DESIC | Consultora Tecnológica,Spain,LinkedIn,2024-08-12,Full-time,https://www.google.com/search?ibp=htl;jobs&q=Consultor+tecnol%C3%B3gico&htidocid=6v6P0oABHnLhKJVwAAAAAA%3D%3D&hl=en-US&shndl=-1&shem=vslcca&source=sh/x/job/li/m1/1#fpstate=tldetail&htivrt=jobs&htiq=Consultor+tecnol%C3%B3gico&htidocid=6v6P0oABHnLhKJVwAAAAAA%3D%3D
eyJqb2JfdGl0bGUiOiJDb25zdWx0b3IgRGlnaXRhbCAtIE11dHVhQ2l0eSIsImNvbXBhbnlfbmFtZSI6Ik11dHVhIE1hZHJpbGXDsWEiLCJhZGRyZXNzX2NpdHkiOiJDb21tdW5pdHkgb2YgTWFkcmlkLCBTcGFpbiIsImh0aWRvY2lkIjoiN2YxZWN1QUR5bEZvRUZyMUFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUZVM0JoYVc0In0=,,,"¡Únete al equipo que lidera el mejor Patrimonio de Edificios de Oficinas en España! ¿Te gustan los retos? ¿Eres un líder con experiencia en la gestión de recursos para impulsar la digitalización?

¡Tenemos la oportunidad! Buscamos incorporar un profesional para gestionar los proyectos para integrar una nueva experiencia digital en los edificios de la cartera comercial de MM que posibilite que a través de una app se puedan disfrutar de nuevos servicios digitalizados.

Nuestra misión es hacer la vida más fácil para quienes trabajan en nuestros edificios, garantizando su comodidad y creando nuevos espacios flexibles que fomenten la innovación, la interacción y la productividad.
Funciones principales del puesto:
• Responsable de la App end-to-end: supervisar la selección, personalización e implementación de herramientas y soluciones digitales que impulsen la transformación.
• Definición de los objetivos, alcance y resultado esperado del proyecto de transformación digital de la cartera de edificios.
• Creación de un plan detallado para alcanzar los objetivos del proyecto.
• Coordinación y comunicación constante con equipos multidisciplinares incluyendo proveedores, clientes, equipo técnico, departamentos de MM, etc. para ejecutar todas las tareas del proyecto y lograr el objetivo.
• Asegurar la calidad del producto digital y verificar que el producto o servicio digital satisfaga las expectativas de los usuarios finales.
• Gestión del presupuesto.
• Presentación al cliente y comunicación de avances y resultados al cliente.
• Diseño y dinamización de las acciones para crear comunidad en los edificios y con los usuarios.
Requisitos más relevantes del perfil:
• Grado en Ingeniería o titulación similar.
• Al menos 5 años liderando proyectos de digitalización desde el diseño hasta la implementación y seguimiento.
• Conocimientos técnicos sobre integración de aplicativos (apps) con otros activos tecnológicos (software, apps, etc).
• Habituado a trabajar con metodologías ágiles.
• Alto nivel de inglés.

Si te apasiona lo que haces y te entusiasma trabajar en un entorno dinámico y en constante evolución, ¡queremos conocerte!

¿Te unes a nuestro reto profesional?

Queremos conocerte.

Mutua es #ElLugarqueTeMereces.",['Integración'],,,"['Integración', 'Flex']",Consultor Digital - MutuaCity,Mutua Madrileña,"Community of Madrid, Spain",JobLeads,2024-08-12,Full-time,https://www.google.com/search?ibp=htl;jobs&q=Consultor+tecnol%C3%B3gico&htidocid=7f1ecuADylFoEFr1AAAAAA%3D%3D&hl=en-US&shndl=-1&shem=vslcca&source=sh/x/job/li/m1/1#fpstate=tldetail&htivrt=jobs&htiq=Consultor+tecnol%C3%B3gico&htidocid=7f1ecuADylFoEFr1AAAAAA%3D%3D
eyJqb2JfdGl0bGUiOiJDb25zdWx0b3IgVGVjbm9sw7NnaWNvIiwiY29tcGFueV9uYW1lIjoiQWx0aW4gU29sdXRpb25zIiwiYWRkcmVzc19jaXR5IjoiU2FudG9yY2F6LCBTcGFpbiIsImh0aWRvY2lkIjoiM0NJRnBfQ0NDYlNYcDI2dkFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUZVM0JoYVc0In0=,,,"Somos una consultora tecnológica especializada en SISTEMAS DE INFORMACIÓN PARA LA TOMA DE DECISIONES (Business Intelligence, Cuadros de Mando, Análisis, Simulación, Consolidación, Gestión de Tesorería, Modelos Predictivos, Planificación Financiera y Operacional, Presupuesto, Reporting, Planificación estratégica).
Tareas Experiencia con Bases de Datos: Dominio del lenguaje SQL.
Creación de consultas de bases de datos complejas, rápidas y de rendimiento.
Capacidad de desarrollar bases de datos SQL.
Creación de procesos que interconecten las bases de datos.
Diseño de tablas, procesos de almacenaje, vistas y funciones básicas.
Mantenimiento de sistemas de bases de datos de alta calidad.
Experiencia con entornos de desarrollo integrados.
Experiencia en modelado de datos con diferentes herramientas de ETL Capacidad de adaptación a otros lenguajes de consultas.
Experiencia en Reporting, Cuadros de Mando.
Alta capacidad de aprendizaje, comprensión y análisis.
Nivel de Inglés Medio/Alto.
Motivación y trabajo en equipo.
Requisitos Buscamos una persona dinámica, con inquietudes profesionales en el mundo de las tecnologías de la información.
Interés en las áreas de consultoría de negocio en el ámbito del Business Intelligence, Performance Management, Analytics y sistemas de información para la dirección.
Beneficios Desarrollo de una carrera profesional personalizada dentro de la Compañía.
Contrato fijo.
Empresa con un ambiente de trabajo dinámico y joven.
Formación en tecnologías punteras para la toma de decisiones.
Retribución negociable en función de las capacidades del candidato.
Expectativas reales de promoción profesional, en función del desempeño y la evolución del candidato.
Altin Solutions, consultora tecnológica especializada en SISTEMAS DE INFORMACIÓN PARA LA TOMA DE DECISIONES (Business Intelligence, Cuadros de Mando, Análisis, Simulación, Consolidación, Gestión de Tesorería, Modelos Predictivos, Planificación Financiera y Operacional, Presupuesto, Reporting, Planificación estratégica) selecciona dos candidatos que quieran desarrollar su carrera profesional dentro del ámbito de las Tecnologías de Información.Con una importante orientación de servicio al cliente, el candidato se integrará en el Equipo de Servicios donde podrá desarrollar una carrera profesional en el ámbito de la consultoría, formación y desarrollo de proyectos, contando para ello con las Tecnologías más avanzadas del mercado.",['Bases de datos'],,,"['SOLID', 'Analytics', 'Business Intelligence', 'DOS', 'Management']",Consultor Tecnológico,Altin Solutions,"Santorcaz, Spain",Trabajo.org,2024-08-12,Full-time,https://www.google.com/search?ibp=htl;jobs&q=Consultor+tecnol%C3%B3gico&htidocid=3CIFp_CCCbSXp26vAAAAAA%3D%3D&hl=en-US&shndl=-1&shem=vslcca&source=sh/x/job/li/m1/1#fpstate=tldetail&htivrt=jobs&htiq=Consultor+tecnol%C3%B3gico&htidocid=3CIFp_CCCbSXp26vAAAAAA%3D%3D
eyJqb2JfdGl0bGUiOiJDT05TVUxUT1IgVEVDTk9Mw5NHSUNPIC8gUFJPR1JBTUFET1IiLCJjb21wYW55X25hbWUiOiJNYXJxdcOpcyIsImFkZHJlc3NfY2l0eSI6Ik1hZHJpZCwgU3BhaW4iLCJodGlkb2NpZCI6IjhGUEhoNHdzNmZYXzZhRWJBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lGVTNCaGFXNCJ9,,,"En Marqués, empresa consolidada en el sector de la consultoría IT y especialización en los entornos Microsoft 365 y Ekon, precisamos cubrir la posición de CONSULTOR TECNOLÓGICO para el desarrollo de los programas de gestión que implantamos a nuestros clientes.

¿Qué funciones vas a realizar?
• Prestación de servicios de programación, análisis y asesoramiento a los CF y clientes finales para sus programas se encuentren bien adaptados a las necesidades de la organización.
• Ejecutar con calidad, alineamiento y satisfacción, tanto del cliente como de sus responsables, los trabajos que le son asignadas, hacerlo en los tiempos previstos y con la mayor eficiencia, midiéndose esta en base al número de horas producidas (Horas laborales menos horas de gestión menos desviaciones).
• Informar al RP y si lo estima oportuno a su RE de cualquier incidencia positiva o negativa u oportunidad que detecte durante el proceso de ejecución de un proyecto en el que participa y velando siempre por favorecer el éxito de éste.
• Participar en proyectos de preventa cuando se le requiere para llevar a cabo demostraciones, asesoramiento y apoyo comercial, dimensionamiento y enfoque del proyecto.
• Colaborar con el departamento de marketing cuando se le requiera para facilitar informes, generar documentación, asesoramiento sobre productos o experiencias, participara en webinars o presentaciones.

¿Qué necesitamos que aportes?
• Formación en informática.
• Experiencia en programación (valorable .NET, C# y/o Java).
• Deseables conocimientos en: PowerApps, Power BI, JetReports.
• Que tengas capacidad de interlocución con equipos multidisciplinares.
• Experiencia en gestión de equipos, buenas aptitudes comunicativas.

¿Qué ofrecemos?
• Contrato: Indefinido.
• Formación On-Boarding personalizada.
• Formación inicial para su adaptación.
• Pertenecer a un equipo amplio y altamente cualificado en una empresa en pleno proceso de expansión y con grandes oportunidades de promoción interna
• Estabilidad laboral. Marqués es una empresa con más de 30 años en el sector.
• Interesante paquete retributivo en función del perfil a incorporar.
• Horario: lu-ju 8:30h-14h y 15h-18h, vi 8h-15h (y horario de verano lu-vi 8h-15h).",['Power BI'],['Desarrollador'],,"['.NET', 'C#', 'Java', 'Power BI', 'REST', 'SOLID', 'Marketing', 'Microsoft']",CONSULTOR TECNOLÓGICO / PROGRAMADOR,Marqués,"Madrid, Spain",Indeed,2024-08-12,Full-time,https://www.google.com/search?ibp=htl;jobs&q=Consultor+tecnol%C3%B3gico&htidocid=8FPHh4ws6fX_6aEbAAAAAA%3D%3D&hl=en-US&shndl=-1&shem=vslcca&source=sh/x/job/li/m1/1#fpstate=tldetail&htivrt=jobs&htiq=Consultor+tecnol%C3%B3gico&htidocid=8FPHh4ws6fX_6aEbAAAAAA%3D%3D
eyJqb2JfdGl0bGUiOiJDb25zdWx0b3IvYSBTZW5pb3IgU2VjdG9yIFRNVCAoVGVsZWNvbSwgTWVkaWEsIFRlY25vbG9nw61hKSIsImNvbXBhbnlfbmFtZSI6IkVZIiwiYWRkcmVzc19jaXR5IjoiTWFkcmlkLCBTcGFpbiIsImh0aWRvY2lkIjoidC1DYW9seW5ZOEN3YmUwREFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUZVM0JoYVc0In0=,3.0,Semi-Senior,"En EY, tendrás la oportunidad de construir una carrera tan única como tú. Con el apoyo de un entorno global y una cultura inclusiva y tecnológica, conseguirás ser la mejor versión de ti mismo. Queremos contar contigo como una voz única, como alguien que aporta, y con la perspectiva de ayudar a EY a ser mejor. Únete a nosotros y construye una experiencia única y un mundo mejor para todos.

La oportunidad:

Desde EY Consulting nos hemos adaptado a la naturaleza de los sectores, a las nuevas necesidades que tienen nuestros clientes y los acompañamos en su transformación digital. Somos innovadores, ágiles, colaborativos y alineamos objetivos de estrategia de negocio con las nuevas tecnologías.

Uno de nuestros pilares es transformar el negocio a través de nuevas tecnologías e innovación atrayendo y cautivando el talento excepcional.

EY Consulting nos dividimos en dos grandes áreas: Business Consulting y Technology Consulting. Desde Business Consulting realizamos proyectos de estrategia de negocio, optimización de procesos y gestión del cambio. En Technology Consulting desarrollamos soluciones vinculadas a las áreas de Big Data & Analytics, Cyberseguridad, SAP, Automatización de procesos de negocio (RPA, NLP…), entorno Cloud, etc.

Nuestra práctica TMT está formada por un equipo multidisciplinar, dinámico y cuyo objetivo común es convertirnos en los mejores expertos en el ámbito de la consultoría para nuestros clientes. Además, lideramos una amplia gama de proyectos tanto a nivel nacional como internacional.

En la actualidad, buscamos reforzar nuestro equipo con la incorporación de un Senior Consultant con experiencia de, al menos, 3 años desarrollando las siguientes:
• Contacto directo con cliente y toma de requerimientos funcionales
• Análisis de necesidades y procesos
• Soporte en el diseño de la solución, implantación y gestión del cambio
• Participación muy activa en la gestión de proyectos vinculados a reingeniería de procesos, eficiencias operativas, PMO´s, etc
• Soporte y desarrollo muy directo en la gestión de proyectos de transformación digital, de estrategia de negocio desde el ciclo de vida completo de la solución

Requisitos:
• Grado/Licenciatura en ingeniería de telecomunicaciones, software o grado en derecho con especialización en seguridad de la información.
• Inglés: Avanzado.
• Experiencia de, al menos, 3 años desarrollando las funciones descritas en proyectos y entornos a nivel internacional.
• Analítico.
• Proactivo.
• Orientado a resultados.
• Dispuesto o habituado al trabajo en equipo de alto desempeño.
• Ganas de aprender y capacidad para responsabilizarse por su formación continua.

Qué Buscamos:

Aumentar el valor de nuestro equipo de Telecomunicaciones, Media, Tecnología para, de esta manera dar un mejor servicio a nuestros clientes y ayudar a la transformación digital en un entorno cambiante y dinámico.

Qué ofrecemos:
• Aprendizaje continuo: Desarrollarás la mentalidad y las habilidades para enfrentarte a nuevos retos.
• Tú defines el éxito: te proporcionaremos herramientas y flexibilidad para que puedas llegar a las metas propuestas.
• Liderazgo transformacional: Te daremos la confianza y formación para que puedas crecer y llegar a ser un buen líder.
• Cultura inclusiva y diversidad: Cada persona es única y tiene algo que aportar, te daremos voz para ello; toda idea es importante.

¿Crees que esta puede ser tu nueva oportunidad?

Si quieres unirte a nosotros, no dudes en hacernos llegar tu candidatura!

La experiencia en EY es excepcional; constrúyela

EY | Building a better working world
• EY existe para construir un mundo de trabajo mejor, ayudamos a nuestros clientes, personas y sociedad a crear un valor a largo plazo para generar valor en el mercado.
• Gracias a los datos y la tecnología, tenemos equipos en más de 150 países generando confianza y ayudando a los clientes a crecer, transformarse y operar.
• Trabajando en Auditoria, Consultoría, Tax, Estrategia y Transacciones, los equipos de EY se hacen las mejores preguntas para encontrar nuevas respuestas a complejos problemas en los que se encuentra nuestro mundo a día de hoy.",['Seguridad'],,,"['Echo', 'Funcionales', 'Analytics', 'Audit', 'Big Data', 'Building', 'DOS', 'Flex', 'RTOS']","Consultor/a Senior Sector TMT (Telecom, Media, Tecnología)",EY,"Madrid, Spain",EY Careers,2024-08-12,Full-time,https://www.google.com/search?ibp=htl;jobs&q=Consultor+tecnol%C3%B3gico&htidocid=t-CaolynY8Cwbe0DAAAAAA%3D%3D&hl=en-US&shndl=-1&shem=vslcca&source=sh/x/job/li/m1/1#fpstate=tldetail&htivrt=jobs&htiq=Consultor+tecnol%C3%B3gico&htidocid=t-CaolynY8Cwbe0DAAAAAA%3D%3D
eyJqb2JfdGl0bGUiOiJDb25zdWx0b3IgZGUgcHJveWVjdG9zIHRlY25vbMOzZ2ljb3MiLCJjb21wYW55X25hbWUiOiJDbMO6c3RlciBUSUMgQ2F0YWx1bnlhIFN1ZCIsImFkZHJlc3NfY2l0eSI6IlJldXMsIFNwYWluIiwiaHRpZG9jaWQiOiJxb215cEJULTZkVkUyaDM5QUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJRlUzQmhhVzQifQ==,,,"Buscamos un perfil para consultoría y liderazgo de proyectos de transformación empresarial y territorial con el uso de nuevas tecnologías. La persona seleccionada será responsable de dirigir y gestionar proyectos de ámbito europeo, nacional y territorial en la provincia de Tarragona.

Se realizarán funciones de asesor y consultor digital, project assistant y brindar apoyo a empresas tecnológicas, startups y administraciones públicas.

El empleado/a estará bajo la dirección y coordinación del gerente en el desarrollo de sus funciones.

Responsabilidades:
• Liderar, impulsar y gestionar proyectos basados en tecnología, innovación y digitalización.
• Buscar y evaluar convocatorias y formar consorcios para ganar nuevos proyectos europeos, regionales y territoriales, supervisando el proceso de redacción de propuestas técnicas y económicas.
• Realizar seguimiento, evaluación y justificación de los proyectos, asegurando la entrega de los informes y resultados en los plazos establecidos.
• Brindar consultoría y asesoría de transformación digital para empresas de diferentes sectores, identificando oportunidades de mejora y ofreciendo soluciones innovadoras.
• Soporte y apoyo a empresas tecnológicas, startups y administraciones públicas

Requisitos valorables:
• Estudios afines a Grados en Dirección de Empresas, Económicas, Ingeniería Informática o similar.
• Experiencia mínima de 1 año en proyectos TIC
• Valorable conocimiento y experiencia en la gestión de proyectos financiados por convocatorias europeas y/o nacionales
• Valorable experiencia en la gestión de consorcios y en la redacción de propuestas técnicas y económicas de carácter tecnológico
• Habilidades comunicativas para hablar en público y capacidad de trabajo en equipo
• Imprescindible ser una persona multidisciplinar, proactiva, ambiciosa y resolutiva
• Dominio del catalán, castellano e inglés.

Horario flexible

Trabajo con sede en Reus – Tarragona, con posibilidad de acordar formato híbrido para ciertos días

El salario se fijará en un fijo + incentivo y será determinado en función de la formación, experiencia, habilidades y objetivos que se marque la persona seleccionada",,,Hibrido,"['Flex', 'RTOS', 'Startups']",Consultor de proyectos tecnológicos,Clúster TIC Catalunya Sud,"Reus, Spain",LinkedIn,2024-08-12,Full-time,https://www.google.com/search?ibp=htl;jobs&q=Consultor+tecnol%C3%B3gico&htidocid=qomypBT-6dVE2h39AAAAAA%3D%3D&hl=en-US&shndl=-1&shem=vslcca&source=sh/x/job/li/m1/1#fpstate=tldetail&htivrt=jobs&htiq=Consultor+tecnol%C3%B3gico&htidocid=qomypBT-6dVE2h39AAAAAA%3D%3D
eyJqb2JfdGl0bGUiOiJDb25zdWx0b3IvYSBDb211bmljYWNpw7NuIFRlY25vbG9nw61hIiwiY29tcGFueV9uYW1lIjoiQVRSRVZJQSIsImFkZHJlc3NfY2l0eSI6Ik1hZHJpZCwgU3BhaW4iLCJodGlkb2NpZCI6IklpN0pkX0pmNHV3YjUzaEdBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lGVTNCaGFXNCJ9,,,"En ATREVIA buscamos un perfil de Consultor/a en gestión de cuentas integrales de comunicación para nuestras oficinas centrales de Madrid con experiencia previa demostrable en agencia.

Perfil profesional con una visión integral de la estrategia de Comunicación, con gran capacidad para asumir proyectos y gestionar cuentas. Encargado de diseñar la estrategia, asesorar al cliente y participar en la ejecución táctica de los proyectos. Contacto con medios y elaboración de materiales de comunicación.

Si eres alguien inquieto y valiente, que disfruta emprendiendo nuevos retos y que no teme a alzar su voz y expresar sus argumentos, entonces, esta oportunidad es para ti.

¿Te gustaría formar parte de nuestro equipo de honestos y comprometidos? Continúa leyendo la descripción y requisitos del perfil que estamos buscando:

Requisitos:
• Experiencia demostrable de al menos 2-3 años en Comunicación
• Experiencia demostrable en agencia
• Manejo de gestión con medios
• Experiencia demostrable tanto en comunicación corporativa como de marca/producto
• Experiencia en comunicación 360 y proyectos integrales de comunicación (PR, digital, publicidad, comunicación interna…)
• Habituado a la generación de contenidos con un alto nivel de redacción
• Estudios superiores en CC de la Comunicación, Comunicación Corporativa o similares.
• Valorable Máster/postgrado
• Experiencia en sector tecnológico

Idiomas
• Inglés: C1. Competencia profesional completa.

Competencias
• Capacidades digitales
• Orientación a resultados
• Capacidad estratégica
• Creatividad/Innovación
• Capacidad de planificación y organización.
• Compromiso

¿Qué ofrecemos?
• Contratación indefinida
• Plan de retribución flexible
• Jornada completa, 9:00H a 18:30 de L a J, y V 9:00H a 15:00H
• Jornada intensiva los meses julio y agosto
• Horario flexible de entrada y salida

Si quieres atreverte a afrontar los nuevos desafíos de la Comunicación, impactando, cocreando e innovando, te esperamos en ATREVIA.

Buscamos la diferencia pues en ella está la creatividad y damos la bienvenida a todas las candidaturas con independencia de edad, sexo, raza, creencias, etc. Creemos firmemente que contar con un equipo diverso nos hace ser mejores, por lo que, en los procesos de selección, tomamos las decisiones en base a la experiencia y capacidades de los candidatos/as",,,,['Flex'],Consultor/a Comunicación Tecnología,ATREVIA,"Madrid, Spain",ATREVIA,2024-08-12,Full-time,https://www.google.com/search?ibp=htl;jobs&q=Consultor+tecnol%C3%B3gico&htidocid=Ii7Jd_Jf4uwb53hGAAAAAA%3D%3D&hl=en-US&shndl=-1&shem=vslcca&source=sh/x/job/li/m1/1#fpstate=tldetail&htivrt=jobs&htiq=Consultor+tecnol%C3%B3gico&htidocid=Ii7Jd_Jf4uwb53hGAAAAAA%3D%3D
